a0,acc_rollover,acc_slide,acc_upper,s,v0,v_slide,v_upper,vel_stairsend
2.0674450225589114,2.670509727427751,2.0674450225589065,2.0674450225589065,12.2065369901,2.2313999772984214,2.5,2.5,2.5
-0.7522600198197413,2.5289360942617596,1.81566431047277,1.81566431047277,12.3075512404,2.3231075473744016,2.5,2.5,2.5
-2.0,2.352728156809009,1.5172203251534642,1.5172203251534642,12.4088914397,2.2900568368492515,2.5,2.5,2.5
-2.0000000000000044,2.2134143805221735,1.295083536742327,1.295083536742327,12.509337206800001,2.2005856601368627,2.5,2.5,2.5
-1.9999999999999956,2.2696600228251396,1.3809179849956736,1.3809179849956736,12.610825822699999,2.106329220231254,2.458346064420894,2.458346064420894,2.5
-1.9999999999999978,2.3881475574661373,1.5616691959124065,1.5616691959124065,12.711987671800001,2.0079779350381304,2.5,2.5,2.5
-1.9999999999999978,2.4065025313505766,1.5867719976146937,1.5867719976146937,12.813112575,1.9045933358068854,2.5,2.5,2.5
-2.0,2.41412162510392,1.593498477261046,1.593498477261046,12.9131314321,1.7964966869994496,2.5,2.5,2.5
-2.0,2.498475624937833,1.7489388239658066,1.7489388239658066,13.013208338399998,1.681396063157044,2.5,2.5,2.5
-2.000000000000002,2.6109743991759427,1.945372507743948,1.945372507743948,13.1135279012,1.5575026388420667,2.5,2.5,2.5
-2.0,2.799327742632485,2.266335454310399,2.266335454310399,13.214701251800001,1.4216613758557255,2.5,2.5,2.5
-2.000000000000001,3.0,2.6602956290629987,2.6602956290629987,13.314929751300001,1.2728735481578657,2.149213293980428,2.149213293980428,2.5
-2.0,3.0,2.951582176459712,2.951582176459712,13.416214626099999,1.102301034382171,2.5,2.5,2.5
-2.0000000000000004,3.0,3.0,3.0,13.5169440665,0.9011935468033467,2.5,2.5,2.5
-1.9999999999999998,3.0,3.0,3.0,13.6170652369,0.6416113521439576,2.5,2.5,2.5
3.0,3.0,3.0,3.0,13.7174815187,0.1,2.5,0.1,0.1
3.0,3.0,3.0,3.0,13.8175600049,0.7813263832739851,2.5,2.5,2.5
3.0,3.0,3.0,3.0,13.9184856667,1.1027351848925495,2.5,2.5,2.5
2.999999999999997,3.0,3.0,3.0,14.0190726297,1.348905729100445,2.5,2.5,2.5
3.000000000000002,3.0,3.0,3.0,14.120306346700001,1.5578668004678737,2.5,2.5,2.5
3.0,3.0,3.0,3.0,14.221657843900001,1.7421417712689193,2.2155350581572275,2.2155350581572275,2.5
0.6332403799116448,3.0,3.0,3.0,14.322410915699999,1.9077673815221803,2.0762547707124397,2.0762547707124397,2.5
-2.0,3.0,3.0,3.0,14.423825228800002,1.9411377226543831,2.3066132240084807,2.3066132240084807,2.5
-2.0,3.0,3.0,3.0,14.524979679400001,1.8339568849653602,1.9236620550431178,1.9236620550431178,2.5
3.0,3.0,3.0,3.0,14.6262962947,1.7199219152949516,1.7199219152949516,1.7199219152949516,2.5
3.000000000000002,3.0,3.0,3.0,14.726470612,1.886578198355917,2.100786108007498,2.100786108007498,2.5
-1.2750888953232857,3.0,3.0,3.0,14.8279300652,2.041551865055566,2.2066406001410495,2.2066406001410495,2.5
-2.0,3.0,3.0,3.0,14.9284190524,1.977794032337506,2.0643802419887596,2.0643802419887596,2.5
-2.0,3.0,3.0,3.0,15.0288609834,1.8734731143920524,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,15.1304749033,1.7616599645646307,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,15.2310594374,1.6435046986089974,2.1238469382507437,2.1238469382507437,2.5
3.0,3.0,3.0,3.0,15.3314549259,1.5164187219728782,1.5164187219728782,1.5164187219728782,2.5
3.0,3.0,3.0,3.0,15.4320622119,1.7038689668955949,2.110123739227799,2.110123739227799,2.5
-0.3483329498557669,3.0,3.0,3.0,15.5330226486,1.873214370153576,2.5,2.5,2.5
-2.000000000000002,3.0,3.0,3.0,15.633641511099999,1.8544094332639556,1.9742463518394813,1.9742463518394813,2.5
-2.0,3.0,3.0,3.0,15.7337296193,1.7431241818580623,1.7896518728410789,1.7896518728410789,2.5
-2.000000000000002,3.0,3.0,3.0,15.8341401593,1.6238348910459885,1.7954487855741348,1.7954487855741348,2.5
2.999999999999998,3.0,3.0,3.0,15.9349164531,1.4945683584829235,1.4945683584829235,1.4945683584829235,2.5
-1.7650736702732397,3.0,3.0,3.0,16.0351544686,1.6837941296899488,1.792136717266706,1.792136717266706,2.5
-1.9999999999999978,3.0,3.0,3.0,16.1371644427,1.5732299362775903,2.5,2.5,2.5
-2.0,3.0,3.0,3.0,16.2389263844,1.4380558631708298,2.5,2.5,2.5
-1.999999999999999,3.0,3.0,3.0,16.3395129699,1.290603860059313,1.675289495203457,1.675289495203457,2.5
-2.000000000000001,3.0,3.0,3.0,16.4418118035,1.120920598972114,1.8759980640973377,1.8759980640973377,2.5
-1.9999999999999998,3.0,3.0,3.0,16.5454465178,0.9175642386231073,2.5,2.5,2.5
-1.9999999999999998,3.0,3.0,3.0,16.6471528204,0.659620285922137,2.5,2.5,2.5
-1.9999999999999998,3.0,3.0,3.0,16.7559275508,0.0,2.5,2.5,2.5
