x,y,z,tx,ty,tz,qx,qy,qz,nx,ny,nz,s,kappa,psi,theta,phi
0.972101925835,0.865890659218,1.499381561,0.677087040859,0.658066346154,0.329396149281,0.176539108898,-0.579786811634,0.795412594874,-6.09036389029e-12,-1.45519186978e-11,1,9.87406238686,1.55374380537,-0.0672470176854,-0.169605176962,0.75357027079
1.04954943776,0.931393809316,1.53976999097,0.755603747179,0.535731023326,0.376902172844,0.636731831744,-0.735774706095,-0.230668932272,2.36846431139e-13,-1.48115044535e-11,1,9.97549600938,1.65161104252,-0.0604960034156,-0.195592980656,0.598295609129
1.13569263889,0.982185419499,1.57997341482,0.813975199208,0.41303916183,0.408464228384,-0.222286221255,-0.428171637337,0.875932580065,1.07947782657e-11,-8.4346427412e-12,1,10.0754982032,1.78457733262,-0.0492996388592,-0.213138033276,0.453037415762
1.22521484455,1.02993873477,1.637603156,0.715151626417,0.446386068076,0.537863950698,-0.451394397227,0.882476217005,-0.132207505736,9.99205058971e-13,2.52742254209e-11,1,10.1769605333,1.47812289139,-0.078081374308,-0.291188640683,0.520678844249
1.30398796771,1.09199931675,1.69275240672,0.658424009678,0.644308629457,0.389029836242,-0.226270260084,0.662422123938,-0.714141932055,3.3553437806e-12,2.97418999151e-11,1,10.2772437361,2.72352758823,-0.0799703604769,-0.202794575375,0.749259285065
1.36910019686,1.17024820105,1.72398340639,0.541832625574,0.813135866048,0.212667508591,-0.696987894969,0.576108329318,-0.426974316741,1.83904991929e-11,3.21183739327e-11,1,10.3790400537,2.41952057695,-0.0570638807334,-0.107724674615,0.97370349207
1.41279370899,1.26060225191,1.74323553638,0.277199854351,0.942367267856,0.187361077124,-0.960283976105,0.265263110542,0.0865457533447,1.09119180705e-11,3.18883586203e-10,1,10.4794042779,3.69026071685,-0.0702136362136,-0.0947980797238,1.27467637598
1.42147151999,1.36091565758,1.76326079555,-0.103527940696,0.977366523597,0.184490227512,-0.989510642331,-0.0824192788128,-0.118641271039,1.96765589933e-11,3.12070480568e-10,1,10.5800923297,3.35016247514,-0.102651369479,-0.0937145587014,1.66190136839
1.39513204955,1.4584347043,1.78251342959,-0.387382743383,0.894469648745,0.223290522869,-0.746189511403,-0.446446385982,0.493849002749,6.09038037017e-12,2.86105111824e-10,1,10.6811058544,2.89649722373,-0.170087668301,-0.115415996144,1.9504109099
1.34433047308,1.54508038354,1.8147852061,-0.555910274616,0.743943088974,0.37082670743,-0.666493303675,-0.665509711959,0.335981397468,1.15648235178e-18,3.18434473234e-10,1,10.7815462541,1.87900576817,0.09356294035,-0.192964397802,2.24051632302
1.27622255105,1.62002701259,1.85379870834,-0.700860842003,0.644955952102,0.304673431718,-0.614423948717,-0.328904548309,-0.717150618311,2.39807895763e-11,7.72257605086e-12,1,10.8828166163,2.24278060317,0.0597339415524,-0.156153400895,2.41203318
1.19776970915,1.6824011537,1.87722235117,-0.806655867341,0.564879249609,0.173832520102,-0.587802821623,-0.736123488145,-0.335574213986,1.44646161368e-11,1.63160700228e-11,1,10.9830432688,0.981968255164,0.0274559145595,-0.0875767593955,2.53431799305
1.11329792003,1.73742740809,1.89621406396,-0.829436452961,0.517150825583,0.2111639034,0.0433980262884,-0.317222422225,0.947357665379,3.90798331196e-12,5.78665284093e-12,1,11.0838568187,0.583535431589,0.0302986603027,-0.106758567792,2.5889836055
1.02757147594,1.79091692665,1.92012953363,-0.820469343519,0.518780280166,0.240202159141,0.566234051654,0.7953402013,0.216363035066,7.10545500476e-13,1.38072470124e-11,1,11.1849021145,0.185076419822,0.0349027497209,-0.121846938052,2.58423943616
0.942692898093,1.84594248895,1.94450283225,-0.812236130685,0.541325600132,0.217345491445,0.0506671895217,0.436656785617,-0.898200249099,6.73145523697e-12,3.44650111402e-12,1,11.2860563803,0.661684630201,0.0329868255963,-0.109967010368,2.55923870418
0.86011600461,1.90257161537,1.96238090127,-0.811049298099,0.570771238593,0.128137540353,0.020136607093,0.246157634828,-0.969020606525,3.1489956042e-12,0,1,11.3861853037,0.968040024291,0.0203042226622,-0.0643316987862,2.53032560709
0.778556270536,1.96107542094,1.97116423195,-0.806804131361,0.588431206394,0.0530641965951,0.108508548835,0.235863975105,-0.965709107381,2.66453677698e-12,0,1,11.4865580365,0.560673545807,0.00864905406284,-0.0265507325361,2.51179297102
0.696906823889,2.02155571926,1.97434240068,-0.798713492578,0.601535368111,0.0145587666037,0.348026255248,0.481573480915,-0.804341164021,0,0,1,11.5881675765,0.296626651247,0.00243458471785,-0.00727976928633,2.49611771871
0.616634417897,2.08335576873,1.97497279815,-0.784813946005,0.619730272136,0.00120828578964,0.611469825003,0.774667430971,-0.161229725866,0,0,1,11.6894735747,0.2739729707,0.000209773028373,-0.00060414311689,2.47319329414
0.538683179539,2.1466286703,1.97500000566,-0.768345934907,0.64003478367,2.24771094412e-06,0.640034439859,0.768345525801,-0.00103381586764,0,0,1,11.7898720589,0.234566087024,4.06768030926e-07,-1.12385547206e-06,2.44704911797
0.461690767674,2.21226157317,1.97500002401,-0.753746008085,0.657165850677,3.57948127531e-08,0.657165850357,0.753746007716,3.12568418041e-05,0,0,1,11.8910427534,0.218287148355,6.70653802325e-09,-1.78974063765e-08,2.42454017061
0.386269445604,2.27949764888,1.97500646782,-0.739046888055,0.67365388546,0.000373979078561,0.671195533275,0.736302286426,0.085764206491,0,0,1,11.9920826747,0.22108581261,7.24340652649e-05,-0.00018698954601,2.40245084294
0.312386786098,2.34841585046,1.97547748468,-0.722789338477,0.690909111827,0.0148381729994,0.404868704165,0.405954404842,0.819318224853,0,0,1,12.0931191329,0.459767997821,0.00297558655777,-0.00741951014742,2.37877472482
0.2404580033,2.4193320578,1.98018170844,-0.696491216463,0.711972058423,0.0894190886522,0.330353097046,0.207528540383,0.920759868912,-0.00979294069111,-5.04362329679e-09,0.999952018261,12.1941283318,1.08577279808,0.0132660862358,-0.0413747485095,2.34643345582
0.171637098903,2.49317915379,1.9940574655,-0.651613880671,0.738410944656,0.173633600807,0.637377194412,0.408877703112,0.653122757176,-0.0112598203123,-1.15982077276e-08,0.999936580658,12.2950724276,0.762244420682,0.032526076695,-0.0837761371924,2.29893450017
0.107273086168,2.57087310759,2.01342522387,-0.600983666099,0.774982351069,0.195501889029,0.796290300736,0.601632403598,0.0629301827018,-0.0112598193809,-1.73973120354e-08,0.999936580658,12.3959638375,0.627333677619,0.0408526105433,-0.0953047462005,2.23746534609
0.0481159289715,2.65258700751,2.03360933301,-0.54848074327,0.81287681375,0.19595958749,0.824563179834,0.564710111014,-0.0346129019344,-0.0140697490424,-2.8993339285e-08,0.999900996685,12.4968436208,0.630748765564,0.0427076674156,-0.0950669246713,2.17200998383
-0.00551840318443,2.73802801278,2.05331469693,-0.49514012257,0.849366854408,0.182790058959,0.750204687146,0.524091764566,-0.403138623426,-0.0204478986561,-6.32001118106e-08,0.999790906906,12.5977237822,0.676046115196,-0.185329850029,-0.0893805370573,2.07407870356
-0.0537979834393,2.82667808558,2.07122028175,-0.449876121879,0.873594372576,0.18559188335,0.323631794309,-0.0342204598522,0.945564076009,0.0173780173063,-5.37016724422e-08,0.99984896183,12.69866809,0.924335583151,-0.13042592044,-0.0986860822642,2.02670944377
-0.101183959634,2.91661565704,2.09951776362,-0.46547513454,0.808813320493,0.359379898878,-0.40519282972,-0.555741192895,0.725927336076,0.0205438435078,-4.23354080681e-08,0.999788939953,12.8003253451,1.82498045616,-0.28447163973,-0.201756855246,2.0089834307
-0.158966234982,3.00031493855,2.14184381332,-0.591433383725,0.715305248267,0.372216273713,-0.803036185313,-0.480663276845,-0.352272195001,0.0522781983018,-2.69136890552e-08,0.99863255024,12.9020325772,1.53181767349,0.119485521072,-0.210920779711,2.28865186468
-0.230120746266,3.07378904621,2.18106148502,-0.695009413731,0.617206583366,0.368806112036,-0.396253486566,-0.756816725935,0.519818831642,0.0173780173063,-2.6868358205e-08,0.99984896183,13.0043136066,1.5356902222,0.0793327437199,-0.197901682343,2.43650975333
-0.310473681495,3.13403931672,2.23144572594,-0.713981073427,0.43470054388,0.548877458035,0.0951117285328,-0.71644353647,0.691131259708,0.0150575311854,-7.75575514922e-09,0.999886631966,13.1047461177,2.84677882831,0.0835598511114,-0.304690205206,2.63313617478
